painting,paintingLabel,depicted,depictedLabel,common,inception,countryLabel,iso
http://www.wikidata.org/entity/Q112797864,"Still life with ham, fruit, akelei cup, drinking horn and lemon on a tablecloth",http://www.wikidata.org/entity/Q1093742,lemon,,,,
http://www.wikidata.org/entity/Q112797864,"Still life with ham, fruit, akelei cup, drinking horn and lemon on a tablecloth",http://www.wikidata.org/entity/Q192771,drinking horn,,,,
http://www.wikidata.org/entity/Q112862443,"Still life with nautilus cup, roemer, salt cellar, and crab on a table",http://www.wikidata.org/entity/Q6453403,roemer,,1644-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112770753,"Still life with crab, crayfish, and Delft-blue pitcher",http://www.wikidata.org/entity/Q2413314,jug,,1648-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112770753,"Still life with crab, crayfish, and Delft-blue pitcher",http://www.wikidata.org/entity/Q16033394,crab,,1648-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q3917316,decanter,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795640,"Still life of roemer and a façon de Venise glass, lemon, watch and capers on pewter plates, together with knife, bread and hazelnuts",http://www.wikidata.org/entity/Q1093742,lemon,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845438,"Still life of peeled lemon with chestnuts on a pewter dish, with oysters, wine glass and another lemon",http://www.wikidata.org/entity/Q1531435,wine glass,,1661-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845438,"Still life of peeled lemon with chestnuts on a pewter dish, with oysters, wine glass and another lemon",http://www.wikidata.org/entity/Q107411,oyster,,1661-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q32489,knife,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q1531435,wine glass,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112810297,"Still life with Jan Steen pitcher, oysters and glassware",http://www.wikidata.org/entity/Q1093742,lemon,,1640-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q536168,tablecloth,,,,
http://www.wikidata.org/entity/Q112841588,"Still life with Jug, fruit, and crab on a draped table",http://www.wikidata.org/entity/Q62920549,Jan Steen pitcher,,1655-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795640,"Still life of roemer and a façon de Venise glass, lemon, watch and capers on pewter plates, together with knife, bread and hazelnuts",http://www.wikidata.org/entity/Q32489,knife,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112841588,"Still life with Jug, fruit, and crab on a draped table",http://www.wikidata.org/entity/Q5771190,salt cellar,,1655-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q16033394,crab,,,,
http://www.wikidata.org/entity/Q112795474,"Still life with silver pitcher, porcelain, oysters, roemer and salt cellar, 1664",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q1093742,lemon,,,,
http://www.wikidata.org/entity/Q112795640,"Still life of roemer and a façon de Venise glass, lemon, watch and capers on pewter plates, together with knife, bread and hazelnuts",http://www.wikidata.org/entity/Q1529332,façon de Venise,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112862443,"Still life with nautilus cup, roemer, salt cellar, and crab on a table",http://www.wikidata.org/entity/Q820889,berkemeyer,,1644-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q1932496,tazza,,,,
http://www.wikidata.org/entity/Q112841588,"Still life with Jug, fruit, and crab on a draped table",http://www.wikidata.org/entity/Q6453403,roemer,,1655-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845438,"Still life of peeled lemon with chestnuts on a pewter dish, with oysters, wine glass and another lemon",http://www.wikidata.org/entity/Q1093742,lemon,,1661-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q7802,bread,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112800616,Still life with herring and onions,http://www.wikidata.org/entity/Q7802,bread,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797864,"Still life with ham, fruit, akelei cup, drinking horn and lemon on a tablecloth",http://www.wikidata.org/entity/Q6453403,roemer,,,,
http://www.wikidata.org/entity/Q112800616,Still life with herring and onions,http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q1093742,lemon,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112810297,"Still life with Jan Steen pitcher, oysters and glassware",http://www.wikidata.org/entity/Q1529332,façon de Venise,,1640-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795640,"Still life of roemer and a façon de Venise glass, lemon, watch and capers on pewter plates, together with knife, bread and hazelnuts",http://www.wikidata.org/entity/Q7802,bread,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797864,"Still life with ham, fruit, akelei cup, drinking horn and lemon on a tablecloth",http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q112862443,"Still life with nautilus cup, roemer, salt cellar, and crab on a table",http://www.wikidata.org/entity/Q1972093,nautilus cup,,1644-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112844669,Fish still life with cat,http://www.wikidata.org/entity/Q146,house cat,Cat,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112768538,"Still life with herrings, an earthenware jug, a porcelain dish, and onions",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1787-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112768538,"Still life with herrings, an earthenware jug, a porcelain dish, and onions",http://www.wikidata.org/entity/Q2413314,jug,,1787-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112800616,Still life with herring and onions,http://www.wikidata.org/entity/Q210723,chalice,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112810297,"Still life with Jan Steen pitcher, oysters and glassware",http://www.wikidata.org/entity/Q7802,bread,,1640-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q1972093,nautilus cup,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q32489,knife,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112800616,Still life with herring and onions,http://www.wikidata.org/entity/Q3406628,onion as food,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q899640,roast chicken,,,,
http://www.wikidata.org/entity/Q112795640,"Still life of roemer and a façon de Venise glass, lemon, watch and capers on pewter plates, together with knife, bread and hazelnuts",http://www.wikidata.org/entity/Q3229775,caper,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112768538,"Still life with herrings, an earthenware jug, a porcelain dish, and onions",http://www.wikidata.org/entity/Q3406628,onion as food,,1787-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q536168,tablecloth,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q208021,walnut,,,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q536168,tablecloth,,,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q6453403,roemer,,,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q1531435,wine glass,,,,
http://www.wikidata.org/entity/Q112828259,"Still life with roemer, bread, lemon and oysters",http://www.wikidata.org/entity/Q536168,tablecloth,,1651-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q3127419,herring,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112800616,Still life with herring and onions,http://www.wikidata.org/entity/Q3127419,herring,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q7802,bread,,,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q19258673,Akelei covered beaker,,,,
http://www.wikidata.org/entity/Q112845233,"Still life of smoked herring, bread, berkemeyer, tazza, and stoneware jug, 1646",http://www.wikidata.org/entity/Q830894,stoneware,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795474,"Still life with silver pitcher, porcelain, oysters, roemer and salt cellar, 1664",http://www.wikidata.org/entity/Q5771190,salt cellar,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112841588,"Still life with Jug, fruit, and crab on a draped table",http://www.wikidata.org/entity/Q32489,knife,,1655-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q1093742,lemon,,,,
http://www.wikidata.org/entity/Q112862443,"Still life with nautilus cup, roemer, salt cellar, and crab on a table",http://www.wikidata.org/entity/Q16033394,crab,,1644-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q7802,bread,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112843168,Still life with roast chicken,http://www.wikidata.org/entity/Q1932496,tazza,,,,
http://www.wikidata.org/entity/Q112768538,"Still life with herrings, an earthenware jug, a porcelain dish, and onions",http://www.wikidata.org/entity/Q3127419,herring,,1787-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112810297,"Still life with Jan Steen pitcher, oysters and glassware",http://www.wikidata.org/entity/Q536168,tablecloth,,1640-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795474,"Still life with silver pitcher, porcelain, oysters, roemer and salt cellar, 1664",http://www.wikidata.org/entity/Q6453403,roemer,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112844669,Fish still life with cat,http://www.wikidata.org/entity/Q152,fish,,1630-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112860543,"Still life with fruit, glasses and a silver auricular style salver, 1658",http://www.wikidata.org/entity/Q6453403,roemer,,1658-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112795474,"Still life with silver pitcher, porcelain, oysters, roemer and salt cellar, 1664",http://www.wikidata.org/entity/Q107411,oyster,,1664-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112861892,"Still life with decanter, nautilus cup, wine glasses and pie",http://www.wikidata.org/entity/Q81895,spoon,,1642-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112797477,"Still life with crab, bread, lemon, roemer, perfume bottle and pewter plates",http://www.wikidata.org/entity/Q29512262,perfume bottle,,,,
http://www.wikidata.org/entity/Q112770753,"Still life with crab, crayfish, and Delft-blue pitcher",http://www.wikidata.org/entity/Q1211742,crayfish,,1648-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112768245,"Still life with pewter jug, silver cup, ham on a silver plate, knife on a pewter plate and a roll of bread",http://www.wikidata.org/entity/Q210723,chalice,,,,
http://www.wikidata.org/entity/Q112860543,"Still life with fruit, glasses and a silver auricular style salver, 1658",http://www.wikidata.org/entity/Q13191,orange,,1658-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112768245,"Still life with pewter jug, silver cup, ham on a silver plate, knife on a pewter plate and a roll of bread",http://www.wikidata.org/entity/Q170486,ham,,,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q7802,bread,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q57216,plate,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112864736,Flower bouquet in a vase,http://www.wikidata.org/entity/Q268205,plinth,,1677-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q7802,bread,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q32489,knife,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q6453403,roemer,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q19258673,Akelei covered beaker,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q536168,tablecloth,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q3917316,decanter,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q210723,chalice,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q81895,spoon,,,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q54423622,mustard pot,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q536168,tablecloth,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q6453403,roemer,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872200,"A Still Life of a Roemer, plate, lemon and bread on a table",http://www.wikidata.org/entity/Q7802,bread,,1628-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q536168,tablecloth,,,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q7802,bread,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q13360264,pie,,,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q536168,tablecloth,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q1932496,tazza,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112915173,"Still life with roemer, tazza, lemon and peaches in a niche",http://www.wikidata.org/entity/Q6453403,roemer,,1634-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q536168,tablecloth,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q1093742,lemon,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q1621080,olive,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q5771190,salt cellar,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q1093742,lemon,,,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q1932496,tazza,,,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q14854076,passglass,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q34172,butter,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q210723,chalice,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q5771190,salt cellar,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112915173,"Still life with roemer, tazza, lemon and peaches in a niche",http://www.wikidata.org/entity/Q13202263,peach,,1634-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q1621080,olive,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q3917316,decanter,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q19258673,Akelei covered beaker,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872456,"Vanitas still life with skull, violin, cittern, playing cards, books, and a globe",http://www.wikidata.org/entity/Q133792,globe,,1680-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q536168,tablecloth,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q107411,oyster,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q2591173,Gouda clay pipe,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q34172,butter,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872456,"Vanitas still life with skull, violin, cittern, playing cards, books, and a globe",http://www.wikidata.org/entity/Q13147,skull,,1680-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112893008,Still life with ham and fish with unplucked poultry.,http://www.wikidata.org/entity/Q18087876,poultry meat,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112864736,Flower bouquet in a vase,http://www.wikidata.org/entity/Q1187930,bouquet,,1677-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q170486,ham,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q6453403,roemer,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q32489,knife,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q1531435,wine glass,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q1531435,wine glass,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q111372302,taper,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q848532,napkin,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112898414,"Still life with roemer, pie, and overturned tazza",http://www.wikidata.org/entity/Q6453403,roemer,,,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q2413314,jug,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q820889,berkemeyer,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112893008,Still life with ham and fish with unplucked poultry.,http://www.wikidata.org/entity/Q152,fish,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q1093742,lemon,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q13437048,goblet holder,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q10978,grape,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q7802,bread,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q3917316,decanter,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872200,"A Still Life of a Roemer, plate, lemon and bread on a table",http://www.wikidata.org/entity/Q6453403,roemer,,1628-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q10978,grape,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112893008,Still life with ham and fish with unplucked poultry.,http://www.wikidata.org/entity/Q258313,pantry,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q7802,bread,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q32489,knife,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863029,"Still life of blackberry pie, pewter platter, roemer, tazza, lemon, olives and a nautilus cup",http://www.wikidata.org/entity/Q536168,tablecloth,,,,
http://www.wikidata.org/entity/Q112863029,"Still life of blackberry pie, pewter platter, roemer, tazza, lemon, olives and a nautilus cup",http://www.wikidata.org/entity/Q13360264,pie,,,,
http://www.wikidata.org/entity/Q112913765,"Still life with ham, decanter, columbine cup and passglass on a laid table",http://www.wikidata.org/entity/Q1531435,wine glass,,1638-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112913800,Still life with roemer and tazza,http://www.wikidata.org/entity/Q1093742,lemon,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q32489,knife,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q820889,berkemeyer,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q32489,knife,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863164,"Still life with Akelei covered beaker, an upturned berkeyer resting on a nautilus shell, grapes, lemon and a knife",http://www.wikidata.org/entity/Q1324463,Nautilus,,1645-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112915173,"Still life with roemer, tazza, lemon and peaches in a niche",http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1634-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q89,apple,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q536168,tablecloth,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112877237,Breakfast with Pewter Pitcher,http://www.wikidata.org/entity/Q1932496,tazza,,1635-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q57216,plate,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863029,"Still life of blackberry pie, pewter platter, roemer, tazza, lemon, olives and a nautilus cup",http://www.wikidata.org/entity/Q1093742,lemon,,,,
http://www.wikidata.org/entity/Q112872456,"Vanitas still life with skull, violin, cittern, playing cards, books, and a globe",http://www.wikidata.org/entity/Q571,book,,1680-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q151771,candlestick,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112893008,Still life with ham and fish with unplucked poultry.,http://www.wikidata.org/entity/Q170486,ham,,1650-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875949,Still life with silver jug,http://www.wikidata.org/entity/Q1529332,façon de Venise,,1647-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112871988,"Still life with cut of meat, butter, chestnuts, glassware and bread on a table",http://www.wikidata.org/entity/Q32489,knife,,1639-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q10943,cheese,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112863029,"Still life of blackberry pie, pewter platter, roemer, tazza, lemon, olives and a nautilus cup",http://www.wikidata.org/entity/Q1972093,nautilus cup,,,,
http://www.wikidata.org/entity/Q112872200,"A Still Life of a Roemer, plate, lemon and bread on a table",http://www.wikidata.org/entity/Q820889,berkemeyer,,1628-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872200,"A Still Life of a Roemer, plate, lemon and bread on a table",http://www.wikidata.org/entity/Q1093742,lemon,,1628-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112876315,Still life of cheese and fruit on a laid table,http://www.wikidata.org/entity/Q1965056,Kraak porcelain,,1625-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112875866,Breakfast table with ham,http://www.wikidata.org/entity/Q536168,tablecloth,,1646-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112874993,Still life with jug and herring,http://www.wikidata.org/entity/Q3127419,herring,,1657-01-01T00:00:00Z,,
http://www.wikidata.org/entity/Q112872456,"Vanitas still life with skull, violin, cittern, playing cards, books, and a globe",http://www.wikidata.org/entity/Q8355,violin,,1680-01-01T00:00:00Z,,
